age,income,employment_years,num_credit_accounts,total_debt,debt_to_income_ratio,payment_history_score,num_late_payments,credit_utilization,num_hard_inquiries,loan_amount,loan_term_months,savings_balance,education_level,employment_status,creditworthy,education_encoded,employment_encoded,income_per_debt,savings_to_income_ratio,payment_reliability,credit_age_score
22,83957.23,17,1,8285.45,0.0987,590,5,0.9648,1,4465.31,24,9818.92,PhD,Employed,0,3,0,10.1319,0.117,0.75,17
34,32257.17,6,14,0.0,0.0,787,18,0.735,9,11587.69,48,4188.43,High School,Employed,0,1,0,32257.17,0.1298,0.1,84
60,36211.88,0,6,6175.2,0.1705,460,9,0.0619,4,14362.5,12,3502.0,Master,Self-Employed,1,2,1,5.8631,0.0967,0.55,0
60,55427.64,13,8,3429.11,0.0619,377,2,0.7446,7,24230.87,24,5995.68,Bachelor,Employed,0,0,0,16.1591,0.1082,0.9,104
59,62554.55,31,6,29889.62,0.4778,337,17,0.024,2,19507.7,36,207.55,High School,Employed,1,1,0,2.0928,0.0033,0.15,186
26,77457.28,5,5,31975.22,0.4128,693,18,0.6503,5,10836.85,36,18333.6,Bachelor,Self-Employed,0,0,1,2.4223,0.2367,0.1,25
26,65350.88,9,11,22633.58,0.3463,740,4,0.2105,5,13666.84,60,16916.91,Bachelor,Employed,1,0,0,2.8872,0.2589,0.8,99
23,51971.74,6,12,969.62,0.0187,839,10,0.6964,6,11809.37,36,10710.2,High School,Employed,1,1,0,53.5449,0.2061,0.5,72
27,63329.23,25,8,46798.96,0.739,761,9,0.3098,2,5853.46,60,6659.61,High School,Employed,1,1,0,1.3532,0.1052,0.55,200
28,61020.89,33,2,13756.85,0.2254,593,16,0.873,7,6120.37,36,6817.35,High School,Self-Employed,0,1,1,4.4354,0.1117,0.2,66
62,89900.33,29,12,29052.22,0.3232,699,3,0.3369,7,25278.84,36,12548.39,Bachelor,Employed,1,0,0,3.0943,0.1396,0.85,348
35,58313.18,20,1,20739.87,0.3557,391,17,0.6197,8,1000.0,36,18546.96,High School,Self-Employed,0,1,1,2.8115,0.3181,0.15,20
67,47338.33,16,1,23129.95,0.4886,305,17,0.2859,7,31173.59,60,4577.62,High School,Unemployed,0,1,2,2.0465,0.0967,0.15,16
49,63992.18,32,14,28522.76,0.4457,570,0,0.9172,2,11570.06,60,1294.48,Bachelor,Unemployed,0,0,2,2.2435,0.0202,1.0,448
53,58969.71,9,4,9559.7,0.1621,398,13,0.781,5,7274.91,48,17285.84,PhD,Self-Employed,0,3,1,6.1679,0.2931,0.35,36
50,23580.13,11,6,39581.04,1.6786,825,7,0.2433,8,22397.59,12,0.0,Master,Employed,0,2,0,0.5957,0.0,0.65,66
59,54686.96,15,13,0.0,0.0,493,1,0.9488,0,29852.17,12,1948.82,High School,Self-Employed,1,1,1,54686.96,0.0356,0.95,195
47,52985.24,31,9,4421.66,0.0835,456,18,0.3572,2,26176.32,12,6518.85,PhD,Employed,1,3,0,11.9804,0.123,0.1,279
56,44122.56,14,1,39386.44,0.8927,414,14,0.6519,1,20018.52,36,0.0,Bachelor,Self-Employed,0,0,1,1.1202,0.0,0.3,14
49,75711.67,26,12,28850.07,0.3811,695,1,0.7429,7,25868.63,12,14672.89,Bachelor,Employed,1,0,0,2.6242,0.1938,0.95,312
58,39286.41,27,1,58105.87,1.479,821,3,0.0229,5,1000.0,60,13141.43,Bachelor,Employed,1,0,0,0.6761,0.3345,0.85,27
53,64112.37,16,13,21025.26,0.3279,513,0,0.959,9,9781.69,48,4551.24,Bachelor,Employed,0,0,0,3.0492,0.071,1.0,208
57,52042.86,1,13,45506.44,0.8744,832,18,0.3444,7,5888.3,24,15677.68,High School,Self-Employed,0,1,1,1.1436,0.3012,0.1,13
47,57153.9,6,5,0.0,0.0,314,9,0.1898,1,27246.39,48,16695.75,Bachelor,Employed,0,0,0,57153.9,0.2921,0.55,30
53,63235.73,12,10,0.0,0.0,718,0,0.8507,5,11165.22,12,7320.98,Bachelor,Employed,1,0,0,63235.73,0.1158,1.0,120
24,28848.51,14,5,33432.88,1.1589,667,19,0.7029,6,23454.07,12,5295.99,Bachelor,Self-Employed,0,0,1,0.8629,0.1836,0.05,70
42,58833.22,24,5,0.0,0.0,512,14,0.0867,7,20358.57,60,21557.61,Master,Employed,1,2,0,58833.22,0.3664,0.3,120
22,100778.95,22,10,17039.49,0.1691,304,3,0.117,8,6376.93,48,12326.97,Bachelor,Employed,1,0,0,5.9141,0.1223,0.85,220
30,23864.73,21,6,37508.14,1.5717,530,6,0.7152,4,9130.42,60,9537.95,Bachelor,Employed,0,0,0,0.6362,0.3997,0.7,126
25,53847.84,25,8,27517.57,0.511,500,6,0.0748,2,27938.18,60,16181.28,Bachelor,Employed,1,0,0,1.9568,0.3005,0.7,200
30,77464.79,32,3,20166.43,0.2603,701,17,0.9172,1,7245.17,24,9811.58,PhD,Employed,0,3,0,3.8411,0.1267,0.15,96
53,61032.38,10,9,13263.39,0.2173,448,12,0.7415,7,16248.68,60,4966.28,Bachelor,Unemployed,0,0,2,4.6012,0.0814,0.4,90
58,68759.34,9,13,23033.39,0.335,791,9,0.3355,0,7174.59,60,8480.96,Master,Employed,1,2,0,2.9851,0.1233,0.55,117
33,15000.0,24,1,28658.73,1.9106,525,7,0.3629,9,11860.48,24,14231.93,Master,Employed,0,2,0,0.5234,0.9488,0.65,24
51,66964.99,23,4,10086.58,0.1506,468,9,0.5065,5,14538.38,36,0.0,Bachelor,Employed,1,0,0,6.6384,0.0,0.55,92
67,39766.24,32,9,25576.04,0.6432,451,13,0.361,1,7171.33,36,6271.82,Bachelor,Unemployed,0,0,2,1.5548,0.1577,0.35,288
56,61197.55,16,14,36176.46,0.5911,523,13,0.7835,2,5395.53,24,16298.34,High School,Employed,0,1,0,1.6916,0.2663,0.35,224
65,54411.31,23,8,16662.83,0.3062,803,19,0.9747,7,17862.73,60,4928.79,PhD,Employed,1,3,0,3.2652,0.0906,0.05,184
44,100566.66,1,10,21021.84,0.209,849,10,0.5845,0,6552.63,12,17276.65,High School,Employed,1,1,0,4.7837,0.1718,0.5,10
35,65933.91,31,9,27256.68,0.4134,343,5,0.446,5,6893.42,48,16488.46,Bachelor,Self-Employed,0,0,1,2.4189,0.2501,0.75,279
49,52747.52,23,1,28270.01,0.5359,803,0,0.2228,2,5609.47,12,7606.83,High School,Self-Employed,1,1,1,1.8658,0.1442,1.0,23
28,24806.14,8,9,33176.8,1.3374,540,18,0.6534,5,14220.92,12,4588.76,Bachelor,Employed,0,0,0,0.7477,0.185,0.1,72
25,57422.94,3,3,4784.38,0.0833,650,6,0.6856,2,24437.02,60,6275.85,Bachelor,Employed,1,0,0,11.9997,0.1093,0.7,9
49,71464.58,16,11,12066.16,0.1688,322,17,0.6852,7,30065.29,48,23987.69,Master,Employed,0,2,0,5.9222,0.3357,0.15,176
67,53388.96,16,12,12621.82,0.2364,342,2,0.027,4,7740.82,48,19246.55,Bachelor,Employed,1,0,0,4.2296,0.3605,0.9,192
24,44886.87,29,10,6441.32,0.1435,765,19,0.8991,3,36503.11,36,8752.35,PhD,Employed,0,3,0,6.9675,0.195,0.05,290
32,43548.27,10,9,0.0,0.0,339,10,0.3381,8,4952.95,24,4351.08,Bachelor,Employed,1,0,0,43548.27,0.0999,0.5,90
65,65702.83,20,1,0.0,0.0,602,4,0.7442,4,25835.49,60,8702.25,High School,Employed,1,1,0,65702.83,0.1324,0.8,20
22,70187.76,20,1,37931.79,0.5404,474,18,0.7598,3,7783.04,48,9462.96,High School,Self-Employed,1,1,1,1.8503,0.1348,0.1,20
47,82224.2,17,9,0.0,0.0,831,1,0.6506,7,6290.77,60,539.85,Bachelor,Employed,1,0,0,82224.2,0.0066,0.95,153
51,35100.0,28,11,43497.64,1.2392,760,3,0.3949,7,7552.44,36,8480.25,High School,Employed,1,1,0,0.8069,0.2416,0.85,308
56,65519.55,23,14,31091.14,0.4745,492,9,0.6084,7,14475.52,12,15934.43,Bachelor,Employed,0,0,0,2.1073,0.2432,0.55,322
56,52565.92,9,6,13914.67,0.2647,543,1,0.0402,3,20799.72,48,0.0,High School,Employed,1,1,0,3.7775,0.0,0.95,54
46,53155.32,16,4,29246.33,0.5502,579,7,0.7619,0,21698.68,36,12959.5,Bachelor,Employed,0,0,0,1.8174,0.2438,0.65,64
63,63036.52,17,7,26377.0,0.4184,335,0,0.0996,1,5560.15,60,16248.79,Bachelor,Employed,1,0,0,2.3897,0.2578,1.0,119
47,63153.13,19,5,3473.38,0.055,839,5,0.3968,3,5103.41,36,4636.66,Bachelor,Self-Employed,1,0,1,18.1768,0.0734,0.75,95
25,65575.36,17,10,19775.33,0.3016,453,10,0.1036,9,5833.61,36,18165.05,High School,Unemployed,1,1,2,3.3159,0.277,0.5,170
40,33850.58,16,14,5302.42,0.1566,322,9,0.8371,1,13886.46,36,3857.98,High School,Self-Employed,0,1,1,6.3828,0.114,0.55,224
31,40003.77,8,7,29811.92,0.7452,390,12,0.5503,9,12898.44,36,10646.5,Bachelor,Employed,0,0,0,1.3418,0.2661,0.4,56
30,84717.37,13,8,9271.69,0.1094,689,0,0.691,2,5498.25,36,6159.36,High School,Unemployed,1,1,2,9.1362,0.0727,1.0,104
60,50588.55,28,8,18550.56,0.3667,658,1,0.6826,8,17696.04,36,6158.02,Bachelor,Employed,1,0,0,2.7269,0.1217,0.95,224
58,61120.29,30,1,17903.02,0.2929,849,2,0.8416,8,37625.69,24,4296.21,Bachelor,Employed,1,0,0,3.4138,0.0703,0.9,30
26,76093.33,3,8,21823.69,0.2868,527,8,0.1326,8,9952.85,60,12191.45,High School,Employed,1,1,0,3.4866,0.1602,0.6,24
28,64268.86,17,6,44938.33,0.6992,501,4,0.6597,6,10664.88,12,13092.83,Bachelor,Employed,0,0,0,1.4301,0.2037,0.8,102
43,65930.45,19,4,16385.59,0.2485,649,9,0.5751,3,20596.62,60,7613.47,Bachelor,Self-Employed,1,0,1,4.0234,0.1155,0.55,76
67,72891.55,8,13,38268.91,0.525,337,9,0.0309,0,9411.84,48,0.0,High School,Employed,0,1,0,1.9047,0.0,0.55,104
46,15000.0,12,14,27199.95,1.8133,799,11,0.2014,2,21689.64,48,10419.02,Bachelor,Employed,0,0,0,0.5515,0.6946,0.45,168
66,45201.0,14,12,41276.04,0.9132,342,17,0.2676,7,7814.57,60,10532.09,High School,Employed,0,1,0,1.0951,0.233,0.15,168
63,64372.12,26,8,14923.46,0.2318,816,0,0.0726,3,33321.2,36,6699.71,Bachelor,Self-Employed,1,0,1,4.3132,0.1041,1.0,208
32,82752.89,14,3,30442.04,0.3679,367,2,0.3547,9,18447.75,24,19203.39,Master,Self-Employed,0,2,1,2.7183,0.2321,0.9,42
46,56321.91,27,13,19110.98,0.3393,422,4,0.0272,9,8799.77,12,0.0,High School,Employed,1,1,0,2.9469,0.0,0.8,351
33,38105.67,18,4,0.0,0.0,635,16,0.5532,1,9113.08,36,0.0,Bachelor,Employed,1,0,0,38105.67,0.0,0.2,72
60,38638.28,25,6,3652.35,0.0945,452,7,0.2115,7,9862.0,60,3614.99,Bachelor,Self-Employed,1,0,1,10.5761,0.0936,0.65,150
38,72677.22,25,11,28735.65,0.3954,461,16,0.287,6,28727.5,60,12262.55,High School,Employed,1,1,0,2.5291,0.1687,0.2,275
45,50644.53,24,7,27743.97,0.5478,513,8,0.9105,9,2312.49,24,1664.93,Bachelor,Employed,0,0,0,1.8254,0.0329,0.6,168
53,54856.0,25,4,575.34,0.0105,675,5,0.5028,8,8320.58,24,2114.17,Bachelor,Employed,1,0,0,95.1799,0.0385,0.75,100
67,67300.6,25,4,23305.51,0.3463,742,16,0.269,1,9383.39,60,13706.13,Bachelor,Employed,1,0,0,2.8876,0.2037,0.2,100
60,15000.0,27,7,27548.9,1.8366,722,7,0.5985,4,14843.12,36,10775.29,Bachelor,Employed,0,0,0,0.5445,0.7184,0.65,189
63,95007.35,17,6,19480.02,0.205,837,6,0.2017,5,12288.9,36,10262.37,Master,Employed,1,2,0,4.8769,0.108,0.7,102
32,40378.52,31,13,30932.28,0.7661,529,6,0.0744,1,1000.0,36,12688.57,PhD,Employed,1,3,0,1.3053,0.3142,0.7,403
64,59838.73,2,11,28888.33,0.4828,358,14,0.0209,1,11001.77,12,5448.84,Bachelor,Self-Employed,0,0,1,2.0713,0.0911,0.3,22
56,20906.06,1,8,19472.85,0.9314,395,6,0.9515,9,14004.49,12,5726.1,Master,Employed,0,2,0,1.0735,0.2739,0.7,8
68,46549.18,32,1,12337.63,0.265,561,7,0.7246,3,8719.02,36,12858.68,High School,Employed,1,1,0,3.7726,0.2762,0.65,32
24,79893.76,18,10,35638.12,0.4461,653,8,0.7999,7,21867.75,60,0.0,Bachelor,Employed,0,0,0,2.2417,0.0,0.6,180
25,16676.66,16,13,26947.43,1.6159,611,14,0.9809,4,24194.08,24,0.0,High School,Employed,0,1,0,0.6188,0.0,0.3,208
57,77524.0,32,11,0.0,0.0,435,1,0.9316,8,14216.13,48,5400.29,High School,Employed,1,1,0,77524.0,0.0697,0.95,352
28,49526.08,11,7,23313.46,0.4707,772,6,0.7369,3,17305.42,24,13585.24,Bachelor,Unemployed,1,0,2,2.1243,0.2743,0.7,77
62,64743.29,2,12,2734.63,0.0422,729,14,0.694,2,1000.0,24,9533.36,Bachelor,Employed,1,0,0,23.6667,0.1472,0.3,24
69,68150.49,25,7,5531.48,0.0812,836,17,0.3368,9,10788.97,48,13143.75,Bachelor,Employed,1,0,0,12.3183,0.1929,0.15,175
48,63828.43,34,11,10221.35,0.1601,445,17,0.104,7,25048.22,36,0.0,Bachelor,Employed,0,0,0,6.244,0.0,0.15,374
51,37700.99,7,7,20673.1,0.5483,823,9,0.5737,0,10765.63,24,9892.98,Bachelor,Employed,1,0,0,1.8236,0.2624,0.55,49
29,47709.02,6,7,25617.28,0.5369,386,17,0.5763,8,7627.38,48,11923.19,Bachelor,Unemployed,0,0,2,1.8623,0.2499,0.15,42
49,25768.88,15,10,13865.87,0.5381,408,0,0.9522,3,37776.89,60,0.0,High School,Employed,0,1,0,1.8583,0.0,1.0,150
34,64835.93,23,14,14522.26,0.224,722,6,0.4426,8,33190.77,60,13172.35,Bachelor,Self-Employed,1,0,1,4.4643,0.2032,0.7,322
60,89041.1,0,10,12451.35,0.1398,644,2,0.6908,7,19675.75,60,7330.89,High School,Unemployed,1,1,2,7.1505,0.0823,0.9,0
61,18511.18,24,8,35712.7,1.9293,565,13,0.575,2,26389.11,36,26428.02,Bachelor,Employed,0,0,0,0.5183,1.4277,0.35,192
42,39767.08,9,9,0.0,0.0,793,11,0.1768,2,1000.0,24,0.0,High School,Employed,1,1,0,39767.08,0.0,0.45,81
31,51364.49,15,9,15369.84,0.2992,632,13,0.5921,8,7124.49,24,16214.69,High School,Employed,1,1,0,3.3417,0.3157,0.35,135
43,58466.83,15,2,43174.77,0.7384,712,3,0.5401,2,10300.42,12,5635.05,Bachelor,Self-Employed,1,0,1,1.3542,0.0964,0.85,30
21,72583.53,7,13,27758.45,0.3824,490,12,0.4939,3,12640.2,60,0.0,Bachelor,Employed,0,0,0,2.6147,0.0,0.4,91
66,51956.0,28,13,39002.71,0.7507,441,15,0.5134,8,10100.56,36,4838.27,Bachelor,Employed,0,0,0,1.3321,0.0931,0.25,364
57,48680.83,27,7,0.0,0.0,372,15,0.164,3,1000.0,48,9664.88,High School,Employed,1,1,0,48680.83,0.1985,0.25,189
41,77062.61,5,7,1366.26,0.0177,466,4,0.4635,2,18860.25,36,14224.8,Bachelor,Employed,1,0,0,56.3628,0.1846,0.8,35
46,68239.91,15,4,27710.72,0.4061,467,19,0.6057,6,20436.54,24,18331.79,Master,Self-Employed,0,2,1,2.4625,0.2686,0.05,60
66,65779.56,19,9,43259.46,0.6576,558,5,0.4894,5,31018.99,60,16531.36,Master,Employed,1,2,0,1.5205,0.2513,0.75,171
56,57250.31,15,8,2881.46,0.0503,738,5,0.4887,0,7116.91,12,2207.71,Bachelor,Employed,1,0,0,19.8616,0.0386,0.75,120
43,74663.04,6,12,14183.57,0.19,410,17,0.0775,9,6298.37,36,14780.99,High School,Employed,0,1,0,5.2637,0.198,0.15,72
21,41873.81,13,1,26021.96,0.6214,830,5,0.1908,7,1000.0,12,10347.71,Bachelor,Employed,1,0,0,1.6091,0.2471,0.75,13
60,39146.11,25,2,0.0,0.0,589,6,0.321,0,12064.33,24,4072.38,High School,Employed,1,1,0,39146.11,0.104,0.7,50
35,69922.02,25,13,27825.37,0.3979,809,15,0.4193,3,24011.12,48,6728.54,High School,Employed,1,1,0,2.5128,0.0962,0.25,325
41,22499.28,13,13,0.0,0.0,474,8,0.5939,5,8882.32,36,3740.94,High School,Employed,1,1,0,22499.28,0.1663,0.6,169
67,56843.59,6,2,27383.59,0.4817,601,12,0.8633,5,36434.45,24,8222.55,Master,Employed,0,2,0,2.0758,0.1447,0.4,12
29,48668.83,32,12,5073.73,0.1042,484,11,0.1592,6,12434.05,60,3622.05,Bachelor,Employed,1,0,0,9.5904,0.0744,0.45,384
29,26884.91,25,12,13286.04,0.4942,638,18,0.0151,4,16469.92,36,1832.04,Bachelor,Employed,1,0,0,2.0234,0.0681,0.1,300
30,36374.65,19,11,29778.26,0.8187,809,0,0.4492,4,1368.97,12,10874.71,Bachelor,Self-Employed,0,0,1,1.2215,0.299,1.0,209
46,52820.48,2,8,26708.78,0.5057,609,7,0.4321,3,17872.2,36,11772.38,High School,Self-Employed,0,1,1,1.9776,0.2229,0.65,16
61,75679.27,3,1,19880.28,0.2627,806,3,0.5519,5,1000.0,24,6874.42,Bachelor,Employed,1,0,0,3.8066,0.0908,0.85,3
55,41940.84,25,4,34535.61,0.8234,645,18,0.8332,6,21936.98,24,16205.91,Bachelor,Employed,0,0,0,1.2144,0.3864,0.1,100
45,79267.63,10,10,0.0,0.0,380,4,0.8024,9,22244.28,12,6437.42,Bachelor,Self-Employed,0,0,1,79267.63,0.0812,0.8,100
46,56263.58,1,12,23066.22,0.41,673,16,0.1,9,28592.91,24,6183.35,Master,Employed,1,2,0,2.4391,0.1099,0.2,12
31,81207.69,13,5,8147.45,0.1003,455,2,0.934,0,4800.31,36,11962.93,High School,Unemployed,0,1,2,9.966,0.1473,0.9,65
58,42910.17,29,9,33770.47,0.787,731,18,0.1104,8,16605.62,12,7205.45,Master,Unemployed,1,2,2,1.2706,0.1679,0.1,261
22,54023.81,11,7,30306.01,0.561,799,0,0.6346,7,20638.17,24,8508.79,Bachelor,Employed,0,0,0,1.7826,0.1575,1.0,77
27,62369.67,25,8,30850.22,0.4946,446,0,0.6724,6,19422.82,24,0.0,Bachelor,Employed,0,0,0,2.0216,0.0,1.0,200
38,51409.79,32,14,44680.73,0.8691,780,19,0.6799,8,6347.01,36,8100.24,Bachelor,Employed,0,0,0,1.1506,0.1576,0.05,448
47,74060.48,12,11,36895.21,0.4982,734,8,0.2654,2,1000.0,24,0.0,PhD,Employed,1,3,0,2.0073,0.0,0.6,132
54,15000.0,13,9,17638.68,1.1759,818,4,0.3303,9,18469.6,36,674.3,High School,Unemployed,0,1,2,0.8504,0.045,0.8,117
47,103448.11,23,13,19980.98,0.1931,368,6,0.5487,3,13475.0,60,0.0,Bachelor,Unemployed,0,0,2,5.1771,0.0,0.7,299
37,72155.49,33,7,29014.08,0.4021,485,5,0.1996,6,9333.29,36,1744.5,Bachelor,Employed,1,0,0,2.4868,0.0242,0.75,231
63,51529.36,25,5,22042.62,0.4278,503,16,0.0203,5,22639.45,48,4706.88,High School,Employed,0,1,0,2.3376,0.0913,0.2,125
64,43953.57,20,13,30577.6,0.6957,312,16,0.5621,1,14550.8,24,5081.04,High School,Employed,0,1,0,1.4374,0.1156,0.2,260
44,37671.59,27,5,0.0,0.0,573,12,0.4653,1,1808.05,60,11985.65,Master,Employed,1,2,0,37671.59,0.3182,0.4,135
45,67912.31,1,10,48212.05,0.7099,597,11,0.6567,9,1000.0,12,9334.33,High School,Employed,0,1,0,1.4086,0.1374,0.45,10
27,74899.63,8,11,20915.43,0.2792,350,3,0.1467,6,3710.37,48,0.0,High School,Unemployed,0,1,2,3.5809,0.0,0.85,88
26,51749.48,22,6,0.0,0.0,799,7,0.8409,8,38930.12,12,8499.77,PhD,Employed,1,3,0,51749.48,0.1642,0.65,132
44,77139.81,14,5,6293.1,0.0816,668,4,0.1462,8,22227.77,48,9909.53,Bachelor,Employed,1,0,0,12.2559,0.1285,0.8,70
53,36854.8,12,13,0.0,0.0,656,4,0.8913,6,16886.12,60,6028.6,High School,Employed,1,1,0,36854.8,0.1636,0.8,156
69,33323.78,22,12,3646.47,0.1094,302,12,0.4495,7,13183.39,60,7634.68,Bachelor,Employed,0,0,0,9.1361,0.2291,0.4,264
49,91266.82,16,11,17866.27,0.1958,553,10,0.5498,9,12526.07,60,9141.86,Bachelor,Employed,1,0,0,5.108,0.1002,0.5,176
63,66822.17,1,9,42720.72,0.6393,774,7,0.8966,2,26671.96,48,12587.6,Master,Employed,0,2,0,1.5641,0.1884,0.65,9
42,82936.96,19,3,26160.12,0.3154,805,7,0.2999,0,10094.04,36,0.0,Bachelor,Employed,1,0,0,3.1702,0.0,0.65,57
46,37921.21,19,3,23492.91,0.6195,555,0,0.1818,6,20769.2,12,6534.1,Master,Self-Employed,0,2,1,1.6141,0.1723,1.0,57
48,36529.49,2,7,2973.43,0.0814,449,12,0.4458,7,11515.72,36,17050.02,High School,Employed,0,1,0,12.2812,0.4667,0.4,14
41,47827.81,11,7,7632.72,0.1596,787,4,0.2444,1,34401.57,36,16499.97,Bachelor,Employed,1,0,0,6.2653,0.345,0.8,77
69,38518.82,1,6,8796.08,0.2284,578,7,0.5278,8,22422.89,24,13105.62,High School,Self-Employed,0,1,1,4.3786,0.3402,0.65,6
27,69107.3,13,3,9408.07,0.1361,358,16,0.2753,3,27455.57,12,11220.95,High School,Self-Employed,1,1,1,7.3448,0.1624,0.2,39
37,39977.48,15,14,14726.95,0.3684,745,12,0.8645,9,9155.9,48,17927.81,Bachelor,Employed,0,0,0,2.7144,0.4484,0.4,210
40,31566.6,18,13,15859.83,0.5024,412,8,0.6073,8,25581.36,24,19507.09,High School,Employed,0,1,0,1.9902,0.618,0.6,234
61,57840.31,33,7,14913.82,0.2578,788,1,0.0002,2,11874.23,24,7225.52,Bachelor,Self-Employed,1,0,1,3.878,0.1249,0.95,231
69,29200.28,5,5,9930.14,0.3401,706,18,0.8055,7,16100.35,60,2183.41,Master,Employed,0,2,0,2.9403,0.0748,0.1,25
40,19010.72,12,7,22025.8,1.1586,666,19,0.3302,1,31350.48,48,6378.25,Bachelor,Employed,0,0,0,0.8631,0.3355,0.05,84
42,57665.14,21,2,15283.78,0.265,359,16,0.3202,2,4572.25,36,26580.17,High School,Employed,0,1,0,3.7727,0.4609,0.2,42
48,20015.6,17,6,0.0,0.0,628,6,0.3831,0,17032.48,36,0.0,Bachelor,Employed,1,0,0,20015.6,0.0,0.7,102
60,70505.59,11,14,20515.73,0.291,768,2,0.6303,4,19380.05,36,5176.77,Master,Employed,1,2,0,3.4365,0.0734,0.9,154
69,27093.33,29,8,18248.54,0.6735,362,18,0.4421,3,20200.04,60,0.0,Bachelor,Employed,0,0,0,1.4846,0.0,0.1,232
27,15000.0,6,1,0.0,0.0,483,18,0.6286,0,10492.16,36,8748.58,Bachelor,Self-Employed,0,0,1,15000.0,0.5832,0.1,6
21,49124.07,31,4,11130.48,0.2266,610,8,0.1468,9,35862.64,12,783.85,High School,Self-Employed,1,1,1,4.4131,0.016,0.6,124
52,57891.89,18,11,28956.09,0.5002,837,9,0.9702,8,2050.68,36,7347.49,High School,Unemployed,0,1,2,1.9992,0.1269,0.55,198
33,64829.5,5,1,2953.25,0.0456,476,13,0.7296,5,29588.85,36,0.0,Bachelor,Employed,0,0,0,21.9445,0.0,0.35,5
50,58440.31,19,14,1367.31,0.0234,728,17,0.2502,5,27150.66,12,11705.72,High School,Employed,1,1,0,42.7098,0.2003,0.15,266
43,33813.75,26,1,15126.75,0.4474,372,14,0.7242,1,34008.89,60,15334.07,Master,Self-Employed,0,2,1,2.2352,0.4535,0.3,26
39,69261.22,6,10,29343.98,0.4237,466,0,0.575,6,1000.0,24,5696.34,Bachelor,Employed,0,0,0,2.3602,0.0822,1.0,60
52,74202.77,4,12,47154.91,0.6355,524,5,0.1092,8,6311.69,48,7189.22,Bachelor,Employed,0,0,0,1.5736,0.0969,0.75,48
50,30884.76,10,14,29884.03,0.9676,308,14,0.1782,5,29919.43,60,7019.56,Master,Employed,0,2,0,1.0335,0.2273,0.3,140
49,51379.88,14,14,36272.42,0.706,535,5,0.0413,7,1000.0,36,9085.46,Master,Employed,1,2,0,1.4165,0.1768,0.75,196
69,49511.2,2,11,25200.46,0.509,327,17,0.8092,4,1000.0,24,7770.98,Bachelor,Employed,0,0,0,1.9646,0.157,0.15,22
65,59407.63,4,8,9723.26,0.1637,326,0,0.5517,1,10116.92,48,12608.7,PhD,Employed,0,3,0,6.1092,0.2122,1.0,32
49,50901.52,22,7,29775.67,0.585,849,2,0.3167,3,16919.94,48,15398.23,PhD,Unemployed,1,3,2,1.7094,0.3025,0.9,154
50,53642.44,8,12,18715.88,0.3489,495,16,0.1263,0,30922.25,48,3115.57,PhD,Employed,0,3,0,2.866,0.0581,0.2,96
36,67836.31,14,10,25655.51,0.3782,502,15,0.484,0,13147.34,12,6144.03,Master,Unemployed,0,2,2,2.644,0.0906,0.25,140
60,32722.94,2,13,5809.55,0.1775,384,7,0.5253,5,8917.61,12,13409.72,Bachelor,Self-Employed,0,0,1,5.6316,0.4098,0.65,26
39,69747.46,28,1,26996.69,0.3871,329,16,0.7019,1,18113.9,24,0.0,Bachelor,Employed,0,0,0,2.5835,0.0,0.2,28
38,77822.65,5,11,18192.38,0.2338,765,7,0.9699,5,19695.96,36,0.0,High School,Self-Employed,1,1,1,4.2775,0.0,0.65,55
21,87682.7,16,14,23468.87,0.2677,398,16,0.4349,0,19412.4,24,9357.9,High School,Employed,0,1,0,3.736,0.1067,0.2,224
34,15000.0,25,13,18723.9,1.2483,489,8,0.406,9,13220.14,36,10978.08,High School,Employed,0,1,0,0.8011,0.7319,0.6,325
67,51341.97,20,2,15841.95,0.3086,311,11,0.3699,2,1000.0,60,3666.2,High School,Employed,0,1,0,3.2407,0.0714,0.45,40
22,15697.99,7,4,27270.36,1.7372,329,18,0.8269,8,5823.84,48,4528.09,Bachelor,Employed,0,0,0,0.5756,0.2885,0.1,28
48,15000.0,20,1,13908.63,0.9272,337,3,0.1563,1,29202.71,48,3438.85,High School,Employed,0,1,0,1.0784,0.2293,0.85,20
69,57881.86,10,3,0.0,0.0,593,10,0.3438,7,16870.69,12,2798.45,Master,Employed,1,2,0,57881.86,0.0483,0.5,30
50,47016.96,7,8,0.0,0.0,659,3,0.725,5,11774.78,60,12160.97,Master,Employed,1,2,0,47016.96,0.2587,0.85,56
58,60997.02,23,8,22766.25,0.3732,479,13,0.0157,5,26181.69,60,917.01,High School,Employed,1,1,0,2.6792,0.015,0.35,184
24,64722.55,34,8,13291.73,0.2054,411,13,0.2894,6,3698.83,36,6406.86,High School,Employed,0,1,0,4.869,0.099,0.35,272
21,79957.92,13,6,0.0,0.0,743,5,0.6414,4,12746.52,60,2567.98,Master,Employed,1,2,0,79957.92,0.0321,0.75,78
28,56078.41,13,6,21598.02,0.3851,320,16,0.186,3,16377.58,12,0.0,Master,Employed,0,2,0,2.5963,0.0,0.2,78
49,113467.11,9,5,18591.88,0.1639,444,1,0.3027,5,10586.22,36,13221.07,PhD,Self-Employed,1,3,1,6.1027,0.1165,0.95,45
59,61128.2,11,13,12505.8,0.2046,798,7,0.486,7,16007.63,24,4881.05,PhD,Employed,1,3,0,4.8876,0.0798,0.65,143
